,artist_id,artist_name
466,383oETDEKIqNlLQKbse82n,Soso Mcr
467,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel
468,4f2Osmfrp1z54Y2d7Nf8vf,Philkeyz
469,1gm1katIowFM22Ldqcw6DK,Ricky Rich
470,4OtcoXGM3abQUnErfCczaj,Kidda
471,0hKUUP3J5Dc69cQur3U2nV,Selmon
472,0c1JwhGqNvfBsmWNvRUKt1,Jamoo
473,5ePGdHwXrYiVXslyf1sYgF,Firat
474,5PLCJ2Wlc2BV0d4gCYdRTc,Mikael
475,474Q0FLKeKJZpGZgvo8QdD,CALO
476,7G9dCn1mqomAa0ucJoBm6J,Rayvanny
477,0GOx72r5AAEKRGQFn3xqXK,GIMS
478,6qFt3TjvxMt77YGsktWG8Z,Sofiane
479,0GgY7hjMoGDsX8ZDe2mwds,Soolking
480,5p2vF9IrTj62R94zqqliwy,Fairuz
481,5j21TGkrNEAJe3gG9VlS34,Shindy
482,2PzqiEyRzlQW0ZAVr1cuQM,Laruzo
483,5dM0ApSI0k1TcOseiik0sY,Jugglerz
484,6LPDid2j16uSQ3qSLmIwFR,BOUNTY & COCOA
485,1RyvyyTE3xzB2ZywiAwp0i,Future
